,timestamp,mac,boardtype,boardid,temp_max,temp_min,temp_avg,light_max,light_min,light_avg,humidity_min,humidity_max,humidity_avg,model,latitude,longitude,elevation,location,rowid,Position,cluster_label
3782,12/20/2014 01:20:00 PM,0013a20040b315ec,1,501,12.6,12.6,12.6,1.1,1.1,1.1,66.7,66.7,66.7,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220132000,,1
3783,12/20/2014 01:25:00 PM,0013a20040b5b318,1,502,12.6,12.6,12.6,3.5,3.5,3.5,63.6,63.6,63.6,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220132500,,1
3784,12/20/2014 01:30:00 PM,0013a20040b516ed,1,505,14.5,14.5,14.5,3.3,3.3,3.3,62.3,62.3,62.3,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220133000,,1
3785,12/20/2014 01:30:00 PM,0013a20040b516f6,1,507,13.9,13.9,13.9,0.9,0.9,0.9,61.4,61.4,61.4,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220133000,,1
3786,12/20/2014 01:35:00 PM,0013a20040b315ec,1,501,12.6,12.6,12.6,1.1,1.1,1.1,67.7,67.7,67.7,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220133500,,1
3787,12/20/2014 01:35:00 PM,0013a20040b4b755,1,508,13.9,13.9,13.9,2.0,2.0,2.0,55.5,55.5,55.5,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20141220133500,,1
3788,12/20/2014 01:35:00 PM,0013a20040b5b318,1,502,12.6,12.6,12.6,3.5,3.5,3.5,64.1,64.1,64.1,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220133500,,1
3789,12/20/2014 01:40:00 PM,0013a20040b516ed,1,505,14.5,14.5,14.5,3.3,3.3,3.3,63.3,63.3,63.3,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220134000,,1
3792,12/20/2014 01:40:00 PM,0013a20040b516f6,1,507,13.5,13.5,13.5,1.0,1.0,1.0,61.5,61.5,61.5,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220134000,,1
3793,12/20/2014 01:45:00 PM,0013a20040b315ec,1,501,12.6,12.6,12.6,1.0,1.0,1.0,67.2,67.2,67.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220134500,,1
3794,12/20/2014 01:45:00 PM,0013a20040b4b755,1,508,13.9,13.9,13.9,2.1,2.1,2.1,55.9,55.9,55.9,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20141220134500,,1
3795,12/20/2014 01:45:00 PM,0013a20040b5b318,1,502,12.6,12.6,12.6,3.6,3.6,3.6,63.6,63.6,63.6,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220134500,,1
3796,12/20/2014 01:50:00 PM,0013a20040b516ed,1,505,14.5,14.5,14.5,3.4,3.4,3.4,63.7,63.7,63.7,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220135000,,1
3797,12/20/2014 01:50:00 PM,0013a20040b516f6,1,507,13.2,13.2,13.2,0.9,0.9,0.9,62.0,62.0,62.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220135000,,1
3799,12/20/2014 01:55:00 PM,0013a20040b315ec,1,501,12.6,12.6,12.6,1.0,1.0,1.0,68.0,68.0,68.0,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220135500,,1
3800,12/20/2014 01:55:00 PM,0013a20040b5b318,1,502,12.6,12.6,12.6,3.6,3.6,3.6,64.2,64.2,64.2,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220135500,,1
3801,12/20/2014 02:00:00 PM,0013a20040b516ed,1,505,14.5,14.5,14.5,3.4,3.4,3.4,62.6,62.6,62.6,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220140000,,1
3802,12/20/2014 02:00:00 PM,0013a20040b516f6,1,507,13.2,13.2,13.2,1.0,1.0,1.0,62.5,62.5,62.5,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220140000,,1
3804,12/20/2014 02:05:00 PM,0013a20040b315ec,1,501,12.3,12.3,12.3,1.0,1.0,1.0,67.8,67.8,67.8,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220140500,,1
3805,12/20/2014 02:05:00 PM,0013a20040b4b755,1,508,13.5,13.5,13.5,2.1,2.1,2.1,57.1,57.1,57.1,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20141220140500,,1
3806,12/20/2014 02:05:00 PM,0013a20040b5b318,1,502,12.3,12.3,12.3,3.6,3.6,3.6,64.2,64.2,64.2,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220140500,,1
3807,12/20/2014 02:10:00 PM,0013a20040b516ed,1,505,13.9,13.9,13.9,3.4,3.4,3.4,63.4,63.4,63.4,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220141000,,1
3809,12/20/2014 02:10:00 PM,0013a20040b516f6,1,507,13.2,13.2,13.2,0.9,0.9,0.9,62.3,62.3,62.3,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220141000,,1
3812,12/20/2014 02:15:00 PM,0013a20040b315ec,1,501,12.3,12.3,12.3,1.1,1.1,1.1,66.9,66.9,66.9,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220141500,,1
3813,12/20/2014 02:15:00 PM,0013a20040b5b318,1,502,12.3,12.3,12.3,3.6,3.6,3.6,65.0,65.0,65.0,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220141500,,1
3814,12/20/2014 02:20:00 PM,0013a20040b516ed,1,505,14.2,14.2,14.2,3.4,3.4,3.4,64.1,64.1,64.1,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220142000,,1
3817,12/20/2014 02:20:00 PM,0013a20040b516f6,1,507,12.9,12.9,12.9,0.9,0.9,0.9,63.4,63.4,63.4,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220142000,,1
3818,12/20/2014 02:25:00 PM,0013a20040b315ec,1,501,11.9,11.9,11.9,1.1,1.1,1.1,67.7,67.7,67.7,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220142500,,1
3819,12/20/2014 02:25:00 PM,0013a20040b4b755,1,508,13.2,13.2,13.2,2.1,2.1,2.1,57.8,57.8,57.8,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20141220142500,,1
3820,12/20/2014 02:30:00 PM,0013a20040b5b318,1,502,11.9,11.9,11.9,3.6,3.6,3.6,65.8,65.8,65.8,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220143000,,1
3821,12/20/2014 02:30:00 PM,0013a20040b516ed,1,505,13.9,13.9,13.9,3.4,3.4,3.4,64.2,64.2,64.2,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220143000,,1
3824,12/20/2014 02:30:00 PM,0013a20040b516f6,1,507,12.9,12.9,12.9,1.0,1.0,1.0,64.1,64.1,64.1,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220143000,,1
3827,12/20/2014 02:35:00 PM,0013a20040b315ec,1,501,12.3,12.3,12.3,1.1,1.1,1.1,68.0,68.0,68.0,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220143500,,1
3828,12/20/2014 02:35:00 PM,0013a20040b4b755,1,508,12.9,12.9,12.9,2.1,2.1,2.1,58.5,58.5,58.5,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20141220143500,,1
3829,12/20/2014 02:40:00 PM,0013a20040b5b318,1,502,11.9,11.9,11.9,3.6,3.6,3.6,65.5,65.5,65.5,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220144000,,1
3830,12/20/2014 02:40:00 PM,0013a20040b516ed,1,505,13.5,13.5,13.5,3.5,3.5,3.5,64.5,64.5,64.5,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220144000,,1
3834,12/20/2014 02:40:00 PM,0013a20040b516f6,1,507,12.6,12.6,12.6,1.0,1.0,1.0,64.5,64.5,64.5,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220144000,,1
3835,12/20/2014 02:45:00 PM,0013a20040b315ec,1,501,11.9,11.9,11.9,1.1,1.1,1.1,67.8,67.8,67.8,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220144500,,1
3836,12/20/2014 02:50:00 PM,0013a20040b5b318,1,502,11.9,11.9,11.9,3.6,3.6,3.6,66.3,66.3,66.3,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220145000,,1
3837,12/20/2014 02:50:00 PM,0013a20040b516ed,1,505,13.5,13.5,13.5,3.3,3.3,3.3,64.5,64.5,64.5,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220145000,,1
3841,12/20/2014 02:50:00 PM,0013a20040b516f6,1,507,12.6,12.6,12.6,1.0,1.0,1.0,64.4,64.4,64.4,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220145000,,1
3842,12/20/2014 02:55:00 PM,0013a20040b315ec,1,501,11.9,11.9,11.9,1.1,1.1,1.1,67.7,67.7,67.7,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220145500,,1
3843,12/20/2014 03:00:00 PM,0013a20040b5b318,1,502,11.9,11.9,11.9,3.6,3.6,3.6,65.8,65.8,65.8,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220150000,,1
3844,12/20/2014 03:00:00 PM,0013a20040b516ed,1,505,13.5,13.5,13.5,3.3,3.3,3.3,66.0,66.0,66.0,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220150000,,1
3848,12/20/2014 03:00:00 PM,0013a20040b516f6,1,507,12.3,12.3,12.3,1.0,1.0,1.0,64.5,64.5,64.5,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220150000,,1
3849,12/20/2014 03:05:00 PM,0013a20040b315ec,1,501,11.6,11.6,11.6,1.1,1.1,1.1,68.0,68.0,68.0,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220150500,,1
3850,12/20/2014 03:10:00 PM,0013a20040b5b318,1,502,11.6,11.6,11.6,3.6,3.6,3.6,66.6,66.6,66.6,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220151000,,1
3851,12/20/2014 03:10:00 PM,0013a20040b516ed,1,505,13.5,13.5,13.5,3.4,3.4,3.4,66.0,66.0,66.0,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220151000,,1
3853,12/20/2014 03:10:00 PM,0013a20040b516f6,1,507,12.3,12.3,12.3,1.0,1.0,1.0,64.9,64.9,64.9,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220151000,,1
3854,12/20/2014 03:15:00 PM,0013a20040b315ec,1,501,11.6,11.6,11.6,1.1,1.1,1.1,68.0,68.0,68.0,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220151500,,1
3855,12/20/2014 03:20:00 PM,0013a20040b4b755,1,508,12.6,12.6,12.6,2.1,2.1,2.1,58.9,58.9,58.9,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20141220152000,,1
3856,12/20/2014 03:20:00 PM,0013a20040b5b318,1,502,11.6,11.6,11.6,3.6,3.6,3.6,66.6,66.6,66.6,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220152000,,1
3857,12/20/2014 03:20:00 PM,0013a20040b516ed,1,505,13.5,13.5,13.5,3.3,3.3,3.3,65.5,65.5,65.5,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220152000,,1
3861,12/20/2014 03:20:00 PM,0013a20040b516f6,1,507,12.3,12.3,12.3,1.0,1.0,1.0,65.3,65.3,65.3,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220152000,,1
3862,12/20/2014 03:25:00 PM,0013a20040b315ec,1,501,11.6,11.6,11.6,1.1,1.1,1.1,68.0,68.0,68.0,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220152500,,1
3863,12/20/2014 03:30:00 PM,0013a20040b5b318,1,502,11.6,11.6,11.6,3.6,3.6,3.6,66.9,66.9,66.9,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220153000,,1
3864,12/20/2014 03:30:00 PM,0013a20040b516ed,1,505,13.2,13.2,13.2,3.3,3.3,3.3,66.3,66.3,66.3,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220153000,,1
3867,12/20/2014 03:30:00 PM,0013a20040b516f6,1,507,12.3,12.3,12.3,1.0,1.0,1.0,65.3,65.3,65.3,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220153000,,1
3868,12/20/2014 03:35:00 PM,0013a20040b315ec,1,501,11.6,11.6,11.6,1.1,1.1,1.1,67.4,67.4,67.4,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220153500,,1
3869,12/20/2014 03:40:00 PM,0013a20040b4b755,1,508,12.6,12.6,12.6,2.1,2.1,2.1,59.6,59.6,59.6,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20141220154000,,1
3870,12/20/2014 03:40:00 PM,0013a20040b5b318,1,502,11.6,11.6,11.6,3.6,3.6,3.6,66.9,66.9,66.9,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220154000,,1
3871,12/20/2014 03:40:00 PM,0013a20040b516ed,1,505,13.2,13.2,13.2,3.3,3.3,3.3,66.3,66.3,66.3,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220154000,,1
3874,12/20/2014 03:45:00 PM,0013a20040b516f6,1,507,12.3,12.3,12.3,1.0,1.0,1.0,66.1,66.1,66.1,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220154500,,1
3875,12/20/2014 03:45:00 PM,0013a20040b315ec,1,501,11.6,11.6,11.6,1.1,1.1,1.1,67.5,67.5,67.5,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220154500,,1
3876,12/20/2014 03:50:00 PM,0013a20040b4b755,1,508,12.6,12.6,12.6,2.0,2.0,2.0,59.5,59.5,59.5,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20141220155000,,1
3877,12/20/2014 03:50:00 PM,0013a20040b5b318,1,502,11.6,11.6,11.6,3.5,3.5,3.5,67.8,67.8,67.8,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220155000,,1
3878,12/20/2014 03:50:00 PM,0013a20040b516ed,1,505,13.5,13.5,13.5,3.3,3.3,3.3,66.0,66.0,66.0,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220155000,,1
3882,12/20/2014 03:55:00 PM,0013a20040b516f6,1,507,12.6,12.6,12.6,1.0,1.0,1.0,66.9,66.9,66.9,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220155500,,1
3883,12/20/2014 03:55:00 PM,0013a20040b315ec,1,501,11.6,11.6,11.6,1.1,1.1,1.1,68.0,68.0,68.0,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220155500,,1
3884,12/20/2014 04:00:00 PM,0013a20040b4b755,1,508,12.9,12.9,12.9,2.0,2.0,2.0,59.5,59.5,59.5,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20141220160000,,1
3885,12/20/2014 04:00:00 PM,0013a20040b5b318,1,502,11.6,11.6,11.6,3.5,3.5,3.5,67.8,67.8,67.8,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220160000,,1
3886,12/20/2014 04:00:00 PM,0013a20040b516ed,1,505,13.2,13.2,13.2,3.2,3.2,3.2,66.1,66.1,66.1,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220160000,,1
3890,12/20/2014 04:05:00 PM,0013a20040b516f6,1,507,12.3,12.3,12.3,1.0,1.0,1.0,66.6,66.6,66.6,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220160500,,1
3892,12/20/2014 04:05:00 PM,0013a20040b315ec,1,501,11.6,11.6,11.6,1.1,1.1,1.1,68.2,68.2,68.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220160500,,1
3893,12/20/2014 04:10:00 PM,0013a20040b4b755,1,508,12.6,12.6,12.6,2.0,2.0,2.0,60.4,60.4,60.4,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20141220161000,,1
3894,12/20/2014 04:10:00 PM,0013a20040b5b318,1,502,11.6,11.6,11.6,3.6,3.6,3.6,68.0,68.0,68.0,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220161000,,1
3895,12/20/2014 04:10:00 PM,0013a20040b516ed,1,505,13.9,13.9,13.9,3.3,3.3,3.3,67.4,67.4,67.4,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220161000,,1
3899,12/20/2014 04:15:00 PM,0013a20040b516f6,1,507,12.3,12.3,12.3,1.0,1.0,1.0,67.2,67.2,67.2,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220161500,,1
3900,12/20/2014 04:15:00 PM,0013a20040b315ec,1,501,11.6,11.6,11.6,1.1,1.1,1.1,68.2,68.2,68.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220161500,,1
3901,12/20/2014 04:20:00 PM,0013a20040b4b755,1,508,12.6,12.6,12.6,2.0,2.0,2.0,60.1,60.1,60.1,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20141220162000,,1
3902,12/20/2014 04:20:00 PM,0013a20040b5b318,1,502,11.6,11.6,11.6,3.6,3.6,3.6,67.7,67.7,67.7,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220162000,,1
3903,12/20/2014 04:20:00 PM,0013a20040b516ed,1,505,13.5,13.5,13.5,3.3,3.3,3.3,66.6,66.6,66.6,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220162000,,1
3907,12/20/2014 04:25:00 PM,0013a20040b516f6,1,507,12.3,12.3,12.3,1.0,1.0,1.0,66.6,66.6,66.6,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220162500,,1
3909,12/20/2014 04:25:00 PM,0013a20040b315ec,1,501,11.6,11.6,11.6,1.1,1.1,1.1,68.2,68.2,68.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220162500,,1
3910,12/20/2014 04:30:00 PM,0013a20040b4b755,1,508,12.6,12.6,12.6,2.0,2.0,2.0,60.6,60.6,60.6,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20141220163000,,1
3911,12/20/2014 04:30:00 PM,0013a20040b5b318,1,502,11.6,11.6,11.6,3.6,3.6,3.6,68.6,68.6,68.6,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220163000,,1
3912,12/20/2014 04:35:00 PM,0013a20040b516ed,1,505,13.2,13.2,13.2,3.3,3.3,3.3,66.1,66.1,66.1,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220163500,,1
3916,12/20/2014 04:35:00 PM,0013a20040b516f6,1,507,12.3,12.3,12.3,1.0,1.0,1.0,67.2,67.2,67.2,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220163500,,1
3918,12/20/2014 04:35:00 PM,0013a20040b315ec,1,501,11.6,11.6,11.6,1.1,1.1,1.1,68.2,68.2,68.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220163500,,1
3919,12/20/2014 04:40:00 PM,0013a20040b4b755,1,508,12.6,12.6,12.6,2.0,2.0,2.0,60.0,60.0,60.0,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20141220164000,,1
3920,12/20/2014 04:40:00 PM,0013a20040b5b318,1,502,11.6,11.6,11.6,3.5,3.5,3.5,68.5,68.5,68.5,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220164000,,1
3921,12/20/2014 04:45:00 PM,0013a20040b516ed,1,505,13.2,13.2,13.2,3.4,3.4,3.4,67.8,67.8,67.8,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220164500,,1
3925,12/20/2014 04:45:00 PM,0013a20040b516f6,1,507,11.9,11.9,11.9,1.0,1.0,1.0,67.1,67.1,67.1,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220164500,,1
3926,12/20/2014 04:50:00 PM,0013a20040b315ec,1,501,11.6,11.6,11.6,1.1,1.1,1.1,68.2,68.2,68.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220165000,,1
3927,12/20/2014 04:50:00 PM,0013a20040b4b755,1,508,12.3,12.3,12.3,2.0,2.0,2.0,60.8,60.8,60.8,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20141220165000,,1
3928,12/20/2014 04:50:00 PM,0013a20040b5b318,1,502,11.6,11.6,11.6,3.6,3.6,3.6,68.5,68.5,68.5,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220165000,,1
3929,12/20/2014 04:55:00 PM,0013a20040b516ed,1,505,13.5,13.5,13.5,3.3,3.3,3.3,66.7,66.7,66.7,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220165500,,1
3933,12/20/2014 04:55:00 PM,0013a20040b516f6,1,507,12.9,12.9,12.9,1.0,1.0,1.0,65.8,65.8,65.8,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220165500,,1
3934,12/20/2014 05:00:00 PM,0013a20040b315ec,1,501,11.6,11.6,11.6,1.1,1.1,1.1,68.2,68.2,68.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220170000,,1
3935,12/20/2014 05:00:00 PM,0013a20040b4b755,1,508,12.6,12.6,12.6,2.1,2.1,2.1,60.8,60.8,60.8,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20141220170000,,1
3936,12/20/2014 05:00:00 PM,0013a20040b5b318,1,502,11.6,11.6,11.6,3.6,3.6,3.6,68.5,68.5,68.5,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220170000,,1
3937,12/20/2014 05:05:00 PM,0013a20040b516ed,1,505,13.2,13.2,13.2,3.3,3.3,3.3,67.1,67.1,67.1,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220170500,,1
3941,12/20/2014 05:05:00 PM,0013a20040b516f6,1,507,12.6,12.6,12.6,1.0,1.0,1.0,64.9,64.9,64.9,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220170500,,1
3943,12/20/2014 05:10:00 PM,0013a20040b315ec,1,501,11.6,11.6,11.6,1.1,1.1,1.1,68.5,68.5,68.5,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220171000,,1
3944,12/20/2014 05:10:00 PM,0013a20040b4b755,1,508,12.6,12.6,12.6,2.0,2.0,2.0,60.4,60.4,60.4,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20141220171000,,1
3945,12/20/2014 05:10:00 PM,0013a20040b5b318,1,502,11.6,11.6,11.6,3.6,3.6,3.6,68.8,68.8,68.8,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220171000,,1
3946,12/20/2014 05:15:00 PM,0013a20040b516ed,1,505,13.5,13.5,13.5,3.3,3.3,3.3,66.7,66.7,66.7,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220171500,,1
3950,12/20/2014 05:15:00 PM,0013a20040b516f6,1,507,13.2,13.2,13.2,1.0,1.0,1.0,64.2,64.2,64.2,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220171500,,1
3951,12/20/2014 05:20:00 PM,0013a20040b315ec,1,501,11.6,11.6,11.6,1.1,1.1,1.1,68.3,68.3,68.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220172000,,1
3952,12/20/2014 05:20:00 PM,0013a20040b4b755,1,508,12.6,12.6,12.6,2.0,2.0,2.0,60.6,60.6,60.6,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20141220172000,,1
3953,12/20/2014 05:20:00 PM,0013a20040b5b318,1,502,11.6,11.6,11.6,3.6,3.6,3.6,68.8,68.8,68.8,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220172000,,1
3954,12/20/2014 05:25:00 PM,0013a20040b516ed,1,505,13.2,13.2,13.2,3.3,3.3,3.3,67.4,67.4,67.4,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220172500,,1
3958,12/20/2014 05:25:00 PM,0013a20040b516f6,1,507,12.6,12.6,12.6,1.0,1.0,1.0,64.4,64.4,64.4,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220172500,,1
3959,12/20/2014 05:30:00 PM,0013a20040b315ec,1,501,11.6,11.6,11.6,1.1,1.1,1.1,68.2,68.2,68.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220173000,,1
3960,12/20/2014 05:30:00 PM,0013a20040b4b755,1,508,12.3,12.3,12.3,2.0,2.0,2.0,60.8,60.8,60.8,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20141220173000,,1
3961,12/20/2014 05:30:00 PM,0013a20040b5b318,1,502,11.6,11.6,11.6,3.5,3.5,3.5,68.6,68.6,68.6,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220173000,,1
3962,12/20/2014 05:35:00 PM,0013a20040b516ed,1,505,13.5,13.5,13.5,3.3,3.3,3.3,67.1,67.1,67.1,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220173500,,1
3966,12/20/2014 05:35:00 PM,0013a20040b516f6,1,507,12.6,12.6,12.6,1.0,1.0,1.0,64.5,64.5,64.5,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220173500,,1
3968,12/20/2014 05:40:00 PM,0013a20040b315ec,1,501,11.9,11.9,11.9,1.1,1.1,1.1,68.3,68.3,68.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141220174000,,1
3969,12/20/2014 05:40:00 PM,0013a20040b4b755,1,508,12.3,12.3,12.3,2.0,2.0,2.0,60.3,60.3,60.3,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20141220174000,,1
3970,12/20/2014 05:45:00 PM,0013a20040b5b318,1,502,11.6,11.6,11.6,3.6,3.6,3.6,68.3,68.3,68.3,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20141220174500,,1
3971,12/20/2014 05:45:00 PM,0013a20040b516ed,1,505,13.5,13.5,13.5,3.3,3.3,3.3,67.1,67.1,67.1,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20141220174500,,1
3974,12/20/2014 05:45:00 PM,0013a20040b516f6,1,507,12.6,12.6,12.6,1.0,1.0,1.0,64.2,64.2,64.2,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20141220174500,,1
